imdb_id,poster_path,original_title,year_of_release,runtime,genres,imdb_rating,imdb_votes,actors,wins_nominations,release_date
tt0110105,https://upload.wikimedia.org/wikipedia/en/d/d0/Ikke_Pe_Ikka.jpg,Ikke Pe Ikka,1994,134,Action|Comedy,3.7,598,Akshay Kumar|Shanti Priya|Prithvi|Chandni|Pankaj Dheer|Manjeet Kular|Moushumi Chatterjee|Anupam Kher|Shafi Inamdar|Beena Banerjee|Harish Patel|Paintal|Bhushan Jeevan|Shiva Rindani|,,11 October 1994 (India)
tt0110222,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Kabhi_Haan_Kabhi_Naa.jpg/220px-Kabhi_Haan_Kabhi_Naa.jpg,Kabhi Haan Kabhi Naa,1994,158,Comedy|Drama|Music,7.8,16384,Shah Rukh Khan|Suchitra Krishnamoorthi|Deepak Tijori|Rita Bhaduri|Satish Shah|Anjan Srivastav|Goga Kapoor|Tiku Talsania|Ravi Baswani|Naseeruddin Shah|Juhi Chawla|Kurush Deboo|Aditya Lakhia|Shashi Sahay|,2 wins,25 February 1994 (India)
tt0110140,https://upload.wikimedia.org/wikipedia/en/9/91/Insaniyat_%281994_film%29.jpg,Insaniyat,1994,180,Action|Crime|Drama,3.1,229,Tom Alter|Sadashiv Amrapurkar|Amitabh Bachchan|Rakesh Bedi|Prem Chopra|Sunny Deol|Gorilla|Shafi Inamdar|Aruna Irani|Pallavi Joshi|Goga Kapoor|Satyendra Kapoor|Mukesh Khanna|Anupam Kher|,,11 March 1994 (India)
tt0110254,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Khuddarhindifilm.jpg/220px-Khuddarhindifilm.jpg,Khuddar,1994,\N,Action|Drama|Musical,5.2,268,Govinda|Karisma Kapoor|Shakti Kapoor|Kader Khan|Shreeram Lagoo|Anjana Mumtaz|Raju Shrestha|Mahesh Anand|Jack Gaud|,,
tt0398128,,Ishq Mein Jeena Ishq Mein Marna,1994,134,Romance,6.7,7,Divya Dutta|Brij Gopal|Shafi Inamdar|Bharat Kapoor|Kuldeep Mallik|Ravi Saagar|Aashif Sheikh|Raju Srivastava|,,24 June 1994 (India)
tt0395614,,Juaari,1994,184,Action|Drama,3.8,22,Dharmendra|Arman Kohli|Shilpa Shirodkar|Deepak Saraf|Raza Murad|Mehmood|Paresh Rawal|Kiran Kumar|Johnny Lever|,,8 July 1994 (India)
tt0385793,,Jazbaat,1994,\N,Romance,1.8,5,Suchitra Krishnamoorthi|Rohit Roy|Reema Lagoo|Mohnish Bahl|Kiran Kumar|Raj Kiran|Deepak Shirke|Neena Gupta|Karan Roy|,,
tt0361764,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/JantaKiAdalat.jpg/220px-JantaKiAdalat.jpg,Janata Ki Adalat,1994,\N,Musical,5.5,22,Sadashiv Amrapurkar|Asrani|Laxmikant Berde|Mithun Chakraborty|Gautami|Madhoo|,,
tt0363784,https://upload.wikimedia.org/wikipedia/en/7/73/Madam_X_%281994%29.jpg,Madam X,1994,119,Action|Crime|Drama,3.9,63,Rekha|Mohsin Khan|Shakti Kapoor|Raza Murad|Kiran Juneja|Parikshat Sahni|Jagdeep|,,25 February 1994 (India)
tt0400577,,Khudai,1994,\N,Drama,6.1,19,Rajesh Khanna|Madhavi|Deepika Chikhalia|Gulshan Grover|Arun Bakshi|Asha Sharma|Anil Nagrath|,,
tt0448586,,Karan,1994,120,Action,3.9,14,Virender Razdan|,,1 January 1994 (India)
tt0110449,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Mammo.jpg/220px-Mammo.jpg,Mammo,1994,130,Drama,7.7,342,Farida Jalal|Surekha Sikri|Amit Phalke|Himani Shivpuri|Shri Vallabh Vyas|Ameya Balsekar|Soumya Dhan|Kishore Kadam|Sandeep Kulkarni|Siraj Ahmed|Ganesh Yadav|Snehal Vilankar|Sanjay Batra|Rupal Patel|,2 wins,8 June 1994 (India)
tt0398170,,Madhosh,1994,\N,Romance,7.1,59,Deven Bhojani|Dilip Dhawan|Dinesh Hingoo|Anjali Jathar|Anant Jog|Ahmed Khan|Faisal Khan|Mushtaq Khan|Kiran Kumar|Bhushan Patel|Supriya Pathak|Parikshat Sahni|,,
tt0113933,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Naaraaz.jpg/220px-Naaraaz.jpg,Naaraaz,1994,128,Action|Crime|Drama,6.1,99,Pooja Bhatt|Mithun Chakraborty|Atul Agnihotri|Sonali Bendre|,,19 August 1994 (India)
tt0205189,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Krantikshetra.jpg/220px-Krantikshetra.jpg,Kranti Kshetra,1994,\N,Action|Comedy|Drama,5.7,28,Mithun Chakraborty|Pooja Bhatt|Harish|Kanchan|Adnan|Siddhant|Gulshan Grover|Laxmikant Berde|Shiva Rindani|Puneet Issar|Rakesh Bedi|Avtar Gill|Shekhar Navre|Shakti Kapoor|,,
tt0317985,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Pehla_Pehla_Pyar_Poster.jpg/220px-Pehla_Pehla_Pyar_Poster.jpg,Pehla Pehla Pyar,1994,\N,Comedy|Drama|Romance,5,82,Rishi Kapoor|Tabu|Anupam Kher|Gulshan Grover|Radha Seth|Kader Khan|Amrish Puri|Tiku Talsania|Asha Sharma|Mahima|Arun Mathur|Roma Manik|G.P. Singh|Birbal|,,6 May 1994 (India)
tt0440604,,Maha Shaktishaali,1994,\N,Action|Crime|Drama,5.7,10,Pankaj Berry|Dharmendra|Gulshan Grover|Ayesha Jhulka|Anupam Kher|Sujata Mehta|Alok Nath|Amrish Puri|Tej Sapru|Avinash Wadhavan|,,15 April 1994 (India)
tt0267845,,Prem Shakti,1994,\N,Action|Drama|Fantasy,3.9,69,Govinda|Karisma Kapoor|Shakti Kapoor|Raza Murad|Puneet Issar|Kader Khan|,,
tt0173156,,Saajan Ka Ghar,1994,153,Drama,4.8,108,Rishi Kapoor|Juhi Chawla|Deepak Tijori|Farheen|Anupam Kher|Kader Khan|Bindu|Shubha Khote|Alok Nath|Anjana Mumtaz|Beena Banerjee|Johnny Lever|Dinesh Hingoo|Mohnish Bahl|,,29 April 1994 (India)
tt0110584,,Mr. Azaad,1994,123,Action|Comedy|Drama,4.2,77,Anil Kapoor|Niki Walia|Ishrat Ali|Shakti Kapoor|,,23 December 1994 (India)
tt0110881,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Paramaatmanew.jpg/220px-Paramaatmanew.jpg,Paramaatma,1994,152,Action|Drama|Fantasy,6.8,40,Mithun Chakraborty|Juhi Chawla|Amrish Puri|Shammi|Reema Lagoo|Harish Patel|Anjana Mumtaz|Sushmita Mukherjee|Raja Bundela|Kuldip Malik|Anil Rajput|Rajesh Puri|Dinesh Kaushik|Savarkar|,,
tt0362986,,Prem Yog,1994,148,Drama|Family,6.1,39,Rishi Kapoor|Madhoo|Shammi Kapoor|Shakti Kapoor|Prem Chopra|,,9 September 1994 (India)
tt0111303,,Stunttman,1994,\N,Action|Drama|Romance,5.1,17,Avtar Singh Ahluwalia|Tinnu Anand|Ami Asthana|Bose Babu|Zeba Bakhtiar|Girish Batra|Rita Bhaduri|Brownie|Sameer Chitre|Sanjeev Chitre|Jack Gaud|Ramesh Guchia|Shakti Kapoor|Mehmood Khan|,,
tt0362056,,Pyar Ka Rog,1994,\N,Comedy|Drama|Romance,3,7,Ravi Behl|Sheeba|,,
tt0111537,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Udhaar_Ki_Zindagi.jpg/220px-Udhaar_Ki_Zindagi.jpg,Udhaar Ki Zindagi,1994,\N,Drama,6,115,Jeetendra|Moushumi Chatterjee|Kajol|Rohit Bhatia|Sujata Mehta|Tinnu Anand|Ravi Kishan|Shiva Rindani|Raghuvir Yadav|Anu Dhawan|Shantanu Chhaparia|Unni Mary|Rabia|Master Khurshid|,,11 November 1994 (India)
tt0111384,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Teesra_Kaunmithun.jpg/220px-Teesra_Kaunmithun.jpg,Teesra Kaun?,1994,160,Comedy|Thriller,5.3,113,Mithun Chakraborty|Chunky Pandey|Somy Ali|Javed Jaffrey|Sadashiv Amrapurkar|Satish Shah|Rakesh Bedi|Tinnu Anand|Amol Palekar|Rituparna Sengupta|Sheeba|Gautami|Anil Dhawan|Beena Banerjee|,,23 December 1994 (India)
tt0172487,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/The_Gentleman_1994_poster.jpg/220px-The_Gentleman_1994_poster.jpg,The Gentleman,1994,161,Action|Drama,5.4,169,Chiranjeevi|Juhi Chawla|Paresh Rawal|Laxmikant Berde|Heera Rajgopal|Deepak Tijori|,,18 November 1994 (India)
tt0444983,,Woh Chokri,1994,129,Drama,8.1,68,Pallavi Joshi|Neena Gupta|Paresh Rawal|Om Puri|Yogita Chheda|Swapneil Diwaan|Tushaar Mohle|Javed Rizvi Jarehavi|Sonali Malgundkar|Pushon Kriplani|Pyare Mohan Sahay|Rajshekhar|Jayant Sawarkar|Ramesh Divedi|,1 win,
tt0111067,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Sangdil_Sanam.jpg/220px-Sangdil_Sanam.jpg,Sangdil Sanam,1994,\N,Drama|Romance,3.6,289,Anand Balraj|Beena Banerjee|Kishore Anand Bhanushali|Sharokh Bharucha|Salim Khan Ding-Dong|Avtar Gill|Salman Khan|Shubha Khote|Manisha Koirala|Kiran Kumar|Reema Lagoo|Raza Murad|Alok Nath|Shashi Puri|,,16 December 1994 (India)
tt0111780,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Yaargaddar_1994_big.jpg/220px-Yaargaddar_1994_big.jpg,Yaar Gaddar,1994,155,Action|Drama,4.4,92,Saif Ali Khan|Sweta|,,4 November 1994 (India)
tt0290940,,Zaalim,1994,131,Action|Drama,5.1,515,Akshay Kumar|Madhoo|Vishnuvardhan|Ranjeet|Mohan Joshi|Alok Nath|Arjun Sarja|Arun Bakshi|Sabeeha|Navneet Nishan|Ananya Khare|Rakesh Bedi|Tiku Talsania|Vikram Bali|,,9 December 1994 (India)
tt0339936,,Zamane Se Kya Darna,1994,172,Action|Drama|Romance,5.7,55,Sanjay Dutt|Raveena Tandon|Alok Nath|Gulshan Grover|Johnny Lever|Raza Murad|,,14 January 1994 (India)
tt0363406,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Aag_Ka_Toofan.jpg/220px-Aag_Ka_Toofan.jpg,Aag Ka Toofaan,1993,137,Action,5.1,15,Dharmendra|,,17 September 1993 (India)
tt0363170,,Vaade Iraade,1994,\N,Drama|Family|Romance,5.4,10,Ayush Kumar|Mamta Kulkarni|Suchitra Krishnamoorthi|Kulbhushan Kharbanda|Vijayendra Ghatge|Satyendra Kapoor|Rakesh Bedi|Anjan Srivastav|Yunus Parvez|Tiku Talsania|Javed Khan|Amrit Patel|Harpal Singh Pali|Irrfan Khan|,,
tt0292742,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Zakhmi_Dil.jpg/220px-Zakhmi_Dil.jpg,Zakhmi Dil,1994,151,Action|Drama|Romance,4.2,422,Akshay Kumar|Ashwini Bhave|Ravi Kishan|Anjali Kadam|Anjali Mudaliar|Moon Moon Sen|Brij Gopal|Mehmood|Bindu|Raza Murad|Sudhir Dalvi|Raj Kamal|Raju Shrestha|Sunil Dhawan|,,25 November 1994 (India)
tt0106221,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Aadmi_Khilona_Hai.jpg/220px-Aadmi_Khilona_Hai.jpg,Aadmi Khilona Hai,1993,158,Drama|Romance,5.1,109,Jeetendra|Reena Roy|Govinda|Meenakshi Sheshadri|,,3 September 1993 (India)
tt0106203,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Aaina_%28movie_poster%29.jpg/220px-Aaina_%28movie_poster%29.jpg,Aaina,1993,149,Drama|Romance,6.1,387,Jackie Shroff|Juhi Chawla|Amrita Singh|Saeed Jaffrey|Maya Alagh|Dina Pathak|Rajesh Khattar|,1 win,18 June 1993 (India)
tt0177503,,Aaja Meri Jaan,1993,162,Romance,4.7,28,Krishan Kumar|Tanya Singh|Shammi Kapoor|Prem Chopra|Deven Verma|Manohar Singh|Poonam Dasgupta|Pran|Rakesh Bedi|Satish Shah|Girish Malik|Sunil Lahri|Virendra Razdan|Govind Namdeo|,,17 September 1993 (India)
tt0106204,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Aankhen1993.jpg/220px-Aankhen1993.jpg,Aankhen,1993,170,Action|Comedy|Crime,6.7,1630,Govinda|Chunky Pandey|Raj Babbar|Kader Khan|Sadashiv Amrapurkar|Ritu Shivpuri|Raageshwari|Shilpa Shirodkar|Bindu|Harish Patel|Shakti Kapoor|Mahavir Shah|Gulshan Grover|Radha Seth|,2 nominations,
tt0106206,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Ashiqawarafilm.jpg/220px-Ashiqawarafilm.jpg,Aashik Aawara,1993,\N,Drama,5.3,261,Saif Ali Khan|Mamta Kulkarni|Mohnish Bahl|,1 win,
tt0177483,https://upload.wikimedia.org/wikipedia/en/9/96/Aadmi%281993_film%29.JPG,Aadmi,1993,153,Action|Crime|Drama,6.8,73,Ajit|Vikas Anand|Arjun|Sulabha Arya|Rakesh Bedi|Divya Bharti|Birbal|Mithun Chakraborty|Bob Christo|Sunil Dhawan|Gautami|Gulshan Grover|Harish|Shakti Kapoor|,,3 October 1993 (India)
tt0388554,,Yuhi Kabhi,1994,\N,Comedy|Drama,6.1,8,Tinnu Anand|Master Bhagwan|Kumar Bhatia|Anil Dhawan|Manisha Kanojia|Manisha Koirala|Ashok Kumar|Navin Nischol|Parikshat Sahni|,,
tt0106287,https://upload.wikimedia.org/wikipedia/en/2/2f/Anmol_1993_DVD_cover.jpg,Anmol,1993,163,Drama|Family|Romance,5.7,92,Maya Alagh|Sudha Chopra|Anil Dhawan|Sunil Dhawan|Deep Dhillon|Puneet Issar|Saeed Jaffrey|Rishi Kapoor|Shashi Kiran|Manisha Koirala|Johnny Lever|Maqsood|Jaya Mathur|Sujata Mehta|,,27 August 1993 (India)
tt0231197,,Aulad Ke Dushman,1993,152,Drama,4.2,27,Vikas Anand|Harbans Darshan M. Arora|Raj Babbar|Kishore Anand Bhanushali|Bob Christo|Saeed Jaffrey|Ayesha Jhulka|Kanchan|Shakti Kapoor|Kader Khan|Arman Kohli|Kiran Kumar|Johnny Lever|Jaya Mathur|,,3 December 1993 (India)
tt0106205,https://upload.wikimedia.org/wikipedia/en/c/ce/Aasoo_Bane_Angaarey.jpg,Aasoo Bane Angaarey,1993,150,Action,4.9,65,Jeetendra|Madhuri Dixit|Kiran Kumar|Bindu|Prem Chopra|Aruna Irani|Anupam Kher|Suresh Oberoi|Johnny Lever|Guddi Maruti|Asha Sharma|Archana Puran Singh|Rahul Singh|Reshma Singh|,,31 December 1993 (India)
tt0106270,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Anari_film_poster.jpg/220px-Anari_film_poster.jpg,Anari,1993,171,Comedy|Drama|Romance,4.6,337,Rakhee Gulzar|Venkatesh Daggubati|Karisma Kapoor|Suresh Oberoi|Gulshan Grover|Johnny Lever|Laxmikant Berde|,1 nomination,26 May 1993 (India)
tt0290429,https://upload.wikimedia.org/wikipedia/en/6/68/Vishnu_Vijaya.jpg,Ashaant,1993,141,Action|Thriller,5.3,479,Akshay Kumar|Vishnuvardhan|Ashwini Bhave|Mamta Kulkarni|Jay Kalgutkar|Sharat Saxena|Sadashiv Amrapurkar|Pankaj Dheer|,,26 November 1993 (India)
tt0106408,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Bhaji_on_the_Beach_VHS_cover.jpg/220px-Bhaji_on_the_Beach_VHS_cover.jpg,Bhaji on the Beach,1993,101,Comedy|Drama,6.3,973,Kim Vithana|Jimmi Harkishin|Sarita Khajuria|Akbar Kurtha|Mo Sesay|Lalita Ahmed|Shaheen Khan|Zohra Sehgal|Amer Chadha-Patel|Nisha Nayar|Renu Kochar|Surendra Kochar|Souad Faress|Tanveer Ghani|,3 wins & 3 nominations,May 1994 (USA)
tt0358992,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Bedardi_%281993_movie_poster%29.jpg/220px-Bedardi_%281993_movie_poster%29.jpg,Bedardi,1993,146,Action|Crime,4,121,Ajay Devgn|Urmila Matondkar|Reena Roy|Naseeruddin Shah|Kiran Kumar|Deven Verma|Harish Patel|Ramesh Bhatkar|Sanjeeva|Prashant Damle|Atul Parchure|Sonia Mulay|Ali Khan|Nilofar|,,12 November 1993 (India)
tt0404806,https://upload.wikimedia.org/wikipedia/en/1/1c/Balmafilmnew.jpg,Balmaa,1993,\N,Romance,5.6,15,Avinash Wadhavan|Ayesha Jhulka|,,
tt0106333,https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Baazigar_1993.jpg/220px-Baazigar_1993.jpg,Baazigar,1993,175,Crime|Drama|Musical,7.7,24053,Shah Rukh Khan|Kajol|Dalip Tahil|Rakhee Gulzar|Shilpa Shetty Kundra|Siddharth|Johnny Lever|Ananth Narayan Mahadevan|Daboo Malik|Dinesh Hingoo|Adi Irani|Resham Tipnis|Amrit Patel|Sumeet Pathak|,4 wins & 6 nominations,12 November 1993 (India)
tt0359059,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/ChahoongaMainTujhe.png/220px-ChahoongaMainTujhe.png,Chahoonga Main Tujhe,1993,\N,Drama|Romance,6.5,10,Shafi Inamdar|Irfan Kamal|Neelu Kapoor|Kader Khan|,,
tt0106655,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Damini.jpg/220px-Damini.jpg,Damini,1993,175,Crime|Drama,7.8,2698,Meenakshi Sheshadri|Rishi Kapoor|Sunny Deol|Amrish Puri|Kulbhushan Kharbanda|Rohini Hattangadi|,5 wins & 2 nominations,30 April 1993 (India)
tt0106653,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Dalaalfilm.jpg/220px-Dalaalfilm.jpg,Dalaal,1993,160,Action|Drama,6,87,Mithun Chakraborty|Ayesha Jhulka|Ravi Behl|Indrani Banerjee|Tinnu Anand|Tarun Ghosh|Deb Mukherjee|Mangal Dhillon|Satyendra Kapoor|Rita Bhaduri|Suresh Chatwal|Vikas Anand|C.S. Dubey|Shakti Kapoor|,1 nomination,29 October 1993 (India)
tt0450577,,Bhagyawan,1994,136,Drama,4.7,51,Govinda|Juhi Chawla|Pran|Asha Parekh|Aruna Irani|Ranjeet|Sripradha|Johnny Lever|Disco Shanti|Gurbachan Singh|Pukhraj|K.K. Raj|Shashi Kiran|Manmauji|,,1994 (India)
tt0350613,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Bhookamp.jpg/220px-Bhookamp.jpg,Bhookamp,1993,\N,Action|Drama|Family,5.5,17,Deven Bhojani|Rohini Hattangadi|Jeetendra|Mohan Joshi|Mamta Kulkarni|Ananth Narayan Mahadevan|Navin Nischol|Suresh Oberoi|Siddharth Randeria|Rahul Roy|Deepa Sahi|Mahavir Shah|,,
tt0267424,https://upload.wikimedia.org/wikipedia/en/7/72/Dhanwaan_93.jpg,Dhanwaan,1993,123,Comedy|Drama|Romance,3.3,221,Ajay Devgn|Manisha Koirala|Karisma Kapoor|Avinash Wadhavan|Aruna Irani|Dalip Tahil|Tinnu Anand|Shakti Kapoor|Kader Khan|,,10 December 1993 (India)
tt0271458,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Dhartiputra_poster.jpg/220px-Dhartiputra_poster.jpg,Dhartiputra,1993,\N,Action|Drama,5.8,51,Mammootty|Jaya Prada|Rishi Kapoor|Danny Denzongpa|Farha Naaz|Sujata Mehta|Nagma|Raza Murad|Shehzad Khan|Shahbaaz Khan|Mac Mohan|Master Sunny|Shashi Sharma|Jay Kalgutkar|,,
tt0359157,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Dil_Hai_Betaab.jpg/220px-Dil_Hai_Betaab.jpg,Dil Hai Betaab,1993,157,Action|Drama|Romance,4.7,93,Vivek Mushran|Ajay Devgn|Pratibha Sinha|Mohnish Bahl|Kader Khan|Anjana Mumtaz|Alok Nath|,,27 August 1993 (India)
tt0448413,,Chor Aur Chand,1993,137,Action|Adventure|Drama,7.2,45,Aditya Pancholi|Pooja Bhatt|Aruna Irani|Alok Nath|Raghuvir Yadav|Anand Balraj|Avtar Gill|Shiva Rindani|Ishrat Ali|Kiran Kumar|,,11 August 1993 (India)
tt0290179,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Dil_Ki_Baazi.jpg/220px-Dil_Ki_Baazi.jpg,Dil Ki Baazi,1993,162,Action|Drama,5.5,449,Rakhee Gulzar|Avinash Wadhavan|Akshay Kumar|Ayesha Jhulka|Farheen|Paresh Rawal|Laxmikant Berde|Anupam Kher|Navin Nischol|Anju Mahendru|Ajit Vachani|Ram Singh|Suresh Chatwal|Annu Kapoor|,,7 May 1993 (India)
tt0106725,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Dil_Tera_Aashiq.jpg/220px-Dil_Tera_Aashiq.jpg,Dil Tera Aashiq,1993,151,Comedy|Drama|Romance,5.1,587,Madhuri Dixit|Salman Khan|Kader Khan|Asrani|Tej Sapru|Raja Duggal|Anupam Kher|Anil Kapoor|Deepak Tijori|Mangal Dhillon|Arvind Mehra|Shakti Kapoor|Anjana Mumtaz|Yunus Parvez|,,22 October 1993 (India)
tt0337613,https://upload.wikimedia.org/wikipedia/en/8/86/Divya_Shakti.jpg,Divya Shakti,1993,\N,Action|Drama,3.8,171,Ajay Devgn|Raveena Tandon|Satyendra Kapoor|Shafi Inamdar|Abhimanyyu Abhimanyu|Alok Nath|Natasha Sinha|Anjan Srivastav|Dinesh Hingoo|Deep Dhillon|Pankaj Berry|Amrish Puri|Manohar Singh|Shakti Kapoor|,,19 February 1993 (India)
tt0106541,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/ChandraMukhihindi.jpg/220px-ChandraMukhihindi.jpg,Chandra Mukhi,1993,152,Comedy|Fantasy|Romance,3.7,436,Maya Alagh|Tinnu Anand|Mohnish Bahl|Avtar Gill|Ramesh Goyal|Gulshan Grover|Puneet Issar|Razak Khan|Salman Khan|Kim|Pran|Shiva Rindani|Asha Sachdev|Kunickaa Sadanand|,,22 October 1993 (India)
tt0106986,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Gardishfilm.jpg/220px-Gardishfilm.jpg,Gardish,1993,153,Action|Crime|Drama,7.4,723,Jackie Shroff|Amrish Puri|Dimple Kapadia|Farida Jalal|Mukesh Rishi|Shammi Kapoor|Asrani|Suresh Oberoi|Raj Babbar|,2 wins & 3 nominations,10 September 1993 (India)
tt0106799,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Ek_Hi_Raasta.jpg/240px-Ek_Hi_Raasta.jpg,Ek Hi Raasta,1993,130,Action|Thriller,3.5,158,Ajay Devgn|Raveena Tandon|Saeed Jaffrey|Deven Verma|Kulbhushan Kharbanda|Raza Murad|,,22 October 1993 (India)
tt0109555,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Darr_poster.jpg/220px-Darr_poster.jpg,Darr,1993,178,Drama|Romance|Thriller,7.8,20876,Juhi Chawla|Sunny Deol|Shah Rukh Khan|Anupam Kher|Tanvi Azmi|Raj Hans|Annu Kapoor|Neena Softa|Piloo J. Wadia|Vikas Anand|,4 wins & 6 nominations,24 December 1993 (India)
tt0107060,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Gumrahhindifilm.jpg/220px-Gumrahhindifilm.jpg,Gumrah,1993,149,Action|Crime|Drama,6.3,543,Sanjay Dutt|Sridevi|Anupam Kher|Rahul Roy|Soni Razdan|Reema Lagoo|Kunickaa Sadanand|Tom Alter|Bob Christo|Anang Desai|Laxmikant Berde|Uday Chandra|Sudesh Issar|Subhash Kapoor|,1 nomination,3 August 1993 (India)
tt0187109,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Gurudev%2C_1993_film.jpg/220px-Gurudev%2C_1993_film.jpg,Gurudev,1993,147,Action|Drama|Romance,4.8,114,Rishi Kapoor|Sridevi|Anil Kapoor|Kader Khan|Kiran Kumar|Danny Denzongpa|Pran|Asrani|Shammi|Satyendra Kapoor|Seema Deo|Mac Mohan|Tej Sapru|Mahavir Shah|,,3 September 1993 (India)
tt0107166,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/HumHainRahiPyaarKe.jpg/220px-HumHainRahiPyaarKe.jpg,Hum Hain Rahi Pyar Ke,1993,163,Comedy|Drama|Family,7.4,4929,Aamir Khan|Juhi Chawla|Sharokh Bharucha|Kunal Khemu|Baby Ashrafa|Tiku Talsania|Mushtaq Khan|K.D. Chandran|Javed Khan|Veeru Krishnan|Navneet Nishan|Zubaida|Robin Bhatt|Ramesh Goyal|,4 wins & 3 nominations,5 July 1993 (India)
tt0107199,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/In_Custody%2C_1993_film.jpg/220px-In_Custody%2C_1993_film.jpg,In Custody,1994,126,Comedy|Drama,7,322,Shashi Kapoor|Shabana Azmi|Om Puri|Sushma Seth|Neena Gupta|Tinnu Anand|Prayag Raj|Parikshat Sahni|Sagar Arya|Alakh Nandan|Yusuf Khurram|Riju Bajaj|Maza Bi|Nayeem Hafizka|,,3 June 1994 (UK)
tt0481107,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Hasti_1993.jpg/220px-Hasti_1993.jpg,Hasti,1993,149,Action,5.3,27,Jackie Shroff|Naseeruddin Shah|Nagma|Aruna Irani|Sadashiv Amrapurkar|Shafi Inamdar|Gulshan Grover|,,21 May 1993 (India)
tt0453367,,Game,1993,131,Action|Crime|Drama,5.2,48,Naseeruddin Shah|Aditya Pancholi|Rahul Roy|Sangeeta Bijlani|Suresh Oberoi|Kulbhushan Kharbanda|Kiran Kumar|Mahesh Anand|Alok Nath|Mahavir Shah|Arjun Sarja|Pankaj Berry|Arun Bakshi|Abhijeet Sandhu|,,5 February 1993 (India)
tt0172617,,Izzat Ki Roti,1993,\N,Drama,5.1,58,Urmila Bhatt|Birbal|Juhi Chawla|Prem Chopra|Sunny Deol|Dan Dhanoa|Rishi Kapoor|Kulbhushan Kharbanda|Anupam Kher|Manmauji|Guddi Maruti|Ram Mohan|Anjana Mumtaz|Farha Naaz|,,13 August 1993 (India)
tt0296705,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Kayda_Kanoon.jpg/220px-Kayda_Kanoon.jpg,Kayda Kanoon,1993,150,Action|Crime|Drama,5.3,465,Akshay Kumar|Sudesh Berry|Ashwini Bhave|Anupam Kher|Kader Khan|Tinnu Anand|Paresh Rawal|Aruna Irani|Ajit Vachani|Jay Kalgutkar|Pankaj Berry|Arun Bali|Ananth Narayan Mahadevan|Vijay Shukla|,,11 June 1993 (India)
tt0353555,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Insaniyat-Ke-Devta.jpg/220px-Insaniyat-Ke-Devta.jpg,Insaniyat Ke Devta,1993,\N,Action|Crime|Drama,5.2,50,Vikas Anand|Rakesh Bedi|Rita Bhaduri|Avtar Gill|Satyendra Kapoor|Shakti Kapoor|Vinod Khanna|Manisha Koirala|Raaj Kumar|Guddi Maruti|Raza Murad|Vivek Mushran|Harpal Singh Pali|Yunus Parvez|,,
tt0280832,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Khal-Naaikaa.jpg/220px-Khal-Naaikaa.jpg,Khal-Naaikaa,1993,\N,Crime|Drama|Thriller,3.8,125,Jeetendra|Jaya Prada|Anu Agrawal|Mehmood|Varsha Usgaonkar|Puneet Issar|Sahebzadi Kohli|Master Zain Ansari|,,6 August 1993 (India)
